Actual,Predicted,Probability_Destroyed
0,1,0.7171545399045397
1,1,0.7171545399045397
1,0,0.193202904938199
1,0,0.4907994227994227
1,0,0.37733333333333335
1,1,0.7171545399045397
0,1,0.5733379120879121
1,0,0.25256410256410255
1,0,0.29923076923076924
1,0,0.24782195255724662
1,0,0.325
0,0,0.25256410256410255
1,0,0.22155928892229196
0,0,0.3792307692307692
1,0,0.255
1,0,0.225
1,1,0.5524999999999999
1,0,0.2728648545646348
1,0,0.31166666666666665
1,0,0.27699999999999997
1,1,0.8626331723831724
1,0,0.27699999999999997
1,0,0.31166666666666665
1,0,0.27699999999999997
1,0,0.4016666666666666
1,1,0.8626331723831724
1,0,0.257
1,0,0.247
0,0,0.3
1,0,0.30648715770813295
0,0,0.2332696907415298
1,0,0.3586666666666667
1,0,0.36166666666666664
1,0,0.36166666666666664
1,0,0.268
0,0,0.282
1,0,0.3748685897435897
1,0,0.36200000000000004
1,0,0.3566666666666667
1,0,0.2046117216117216
1,0,0.20362237727068697
1,0,0.32866666666666666
1,1,0.7923467088467089
1,0,0.4802781385281385
1,0,0.4802781385281385
1,0,0.35
1,0,0.35
0,0,0.35
1,0,0.3148685897435897
1,0,0.3148685897435897
1,0,0.2986666666666667
1,0,0.2986666666666667
1,1,0.7923467088467089
1,0,0.34486858974358975
1,0,0.20362237727068697
1,0,0.20362237727068697
1,0,0.36733333333333335
1,1,0.5880119047619047
0,1,0.68
0,0,0.3073470418470418
1,0,0.42
1,1,0.585047619047619
1,1,0.6767500000000001
1,0,0.43733333333333335
1,0,0.41333333333333333
1,0,0.4390851370851372
1,0,0.42
1,0,0.42
1,0,0.42
1,0,0.42733333333333334
1,1,0.6014807692307693
1,1,0.6014807692307693
0,0,0.23189039137975725
1,0,0.364
1,0,0.42333333333333334
1,0,0.42
0,1,0.585047619047619
1,0,0.3159015151515151
1,0,0.3159015151515151
1,0,0.35315151515151527
1,0,0.41333333333333333
1,0,0.3762307692307692
1,0,0.23189039137975725
1,0,0.23189039137975725
1,0,0.4073333333333333
1,0,0.41333333333333333
1,0,0.3348333333333333
1,1,0.6194807692307692
1,1,0.690095016095016
1,0,0.44
0,0,0.28188320013320006
1,0,0.4673333333333333
1,1,0.550047619047619
0,1,0.550047619047619
1,0,0.41723076923076924
0,0,0.3348333333333333
1,0,0.4673333333333333
1,0,0.23198484848484846
1,0,0.24803478685057623
1,0,0.46399999999999997
1,1,0.72
1,0,0.3919184704184705
1,0,0.49
1,0,0.24803478685057623
1,0,0.3919184704184705
1,0,0.48
1,0,0.48
1,1,0.577797619047619
1,0,0.45399999999999996
1,0,0.42
1,0,0.48
1,0,0.43714285714285717
1,0,0.43714285714285717
1,0,0.43714285714285717
1,0,0.24049999999999996
1,0,0.36200000000000004
1,0,0.42
1,0,0.46
1,0,0.4457142857142857
1,0,0.23958889940468883
1,0,0.46
1,1,0.6101785714285713
1,0,0.31915656565656564
1,1,0.5474532967032968
0,0,0.32666666666666666
0,0,0.32666666666666666
1,0,0.39333333333333337
1,1,0.5880119047619047
1,1,0.9
1,1,0.5880119047619047
0,0,0.3891428571428571
0,1,0.7087264402264399
1,0,0.3073470418470418
1,0,0.3073470418470418
1,0,0.3372918313570487
1,0,0.3372918313570487
1,0,0.3959848484848485
1,0,0.43333333333333335
0,0,0.43333333333333335
1,0,0.23189039137975725
1,0,0.43733333333333335
1,0,0.23189039137975725
1,1,0.5782142857142857
1,0,0.4045641025641026
0,0,0.28401545384440113
0,1,0.7161664446664444
1,1,0.7161664446664444
1,0,0.39666666666666667
1,0,0.434
1,0,0.4045641025641026
1,0,0.4045641025641026
1,0,0.41656410256410253
0,0,0.42333333333333334
1,0,0.41656410256410253
1,0,0.41656410256410253
1,0,0.4045641025641026
1,0,0.41333333333333333
1,0,0.45033333333333336
1,0,0.4033333333333334
1,0,0.4045641025641026
1,0,0.4045641025641026
1,0,0.45033333333333336
1,0,0.41333333333333333
1,0,0.4045641025641026
1,0,0.4045641025641026
1,0,0.45033333333333336
1,0,0.4045641025641026
1,0,0.41333333333333333
1,0,0.4045641025641026
1,0,0.4057142857142857
1,0,0.4045641025641026
1,0,0.4033333333333334
1,0,0.4390851370851372
1,0,0.45033333333333336
1,0,0.4045641025641026
1,0,0.4045641025641026
1,0,0.4033333333333334
1,0,0.492441391941392
1,0,0.23189039137975725
1,0,0.23189039137975725
1,0,0.42556410256410254
1,0,0.25965151515151513
1,0,0.43556410256410255
0,0,0.4673333333333333
1,0,0.43356410256410255
1,0,0.44666666666666666
1,0,0.43356410256410255
1,0,0.45333333333333337
1,0,0.45333333333333337
1,1,0.6194807692307692
1,0,0.45
1,0,0.43
1,0,0.43356410256410255
1,0,0.22781818181818178
1,0,0.43356410256410255
1,0,0.35723076923076924
1,0,0.35723076923076924
1,0,0.42556410256410254
1,1,0.7678571428571428
1,0,0.35723076923076924
1,0,0.5
1,0,0.45
1,0,0.24803478685057623
1,1,0.6833404373404374
0,0,0.434
1,0,0.43799999999999994
1,0,0.48
1,0,0.444
1,0,0.446
1,0,0.446
1,0,0.24803478685057623
1,1,0.550047619047619
1,0,0.5
1,0,0.446
1,0,0.47
1,0,0.446
1,0,0.446
0,0,0.5
1,0,0.446
1,0,0.47
1,0,0.444
1,0,0.36150000000000004
0,0,0.3919184704184705
0,0,0.43
1,0,0.45799999999999996
0,0,0.44799999999999995
1,0,0.45399999999999996
1,1,0.7155558053058053
1,0,0.45399999999999996
1,0,0.43714285714285717
0,0,0.3428549783549784
0,1,0.51
1,0,0.3428549783549784
1,0,0.41
1,0,0.4
1,0,0.45399999999999996
1,0,0.2560650898808792
1,0,0.2560650898808792
1,0,0.2560650898808792
0,0,0.2560650898808792
1,1,0.7155558053058053
1,0,0.3428549783549784
1,0,0.2560650898808792
1,0,0.2560650898808792
1,0,0.47
1,0,0.43714285714285717
0,0,0.43714285714285717
0,0,0.225
1,0,0.21216666666666661
1,1,0.556547619047619
1,0,0.31915656565656564
1,0,0.3612590187590187
1,0,0.45
1,0,0.42714285714285716
1,1,0.7087264402264399
1,0,0.4033333333333334
1,1,0.69
0,0,0.22502380952380943
1,0,0.1904666050323945
1,0,0.1904666050323945
1,0,0.38
1,0,0.21225457875457873
1,0,0.3891428571428571
1,0,0.42
1,0,0.42
1,0,0.3891428571428571
1,0,0.2565238095238095
1,0,0.322
1,0,0.4633333333333334
1,0,0.41656410256410253
1,0,0.41656410256410253
1,0,0.43333333333333335
0,0,0.4
1,0,0.42733333333333334
1,0,0.42733333333333334
1,0,0.39456410256410257
1,0,0.41656410256410253
1,1,0.62
1,0,0.23189039137975725
1,0,0.4673333333333333
1,1,0.755
1,0,0.18781818181818175
1,0,0.3762307692307692
1,1,0.7618181818181818
1,1,0.7161664446664444
1,1,0.6975
1,0,0.4992307692307692
0,0,0.4992307692307692
1,0,0.4992307692307692
1,0,0.4992307692307692
1,0,0.4992307692307692
1,0,0.4992307692307692
1,0,0.4992307692307692
1,0,0.4992307692307692
1,0,0.4992307692307692
0,0,0.28401545384440113
1,0,0.4992307692307692
0,0,0.28401545384440113
0,0,0.4992307692307692
1,0,0.492441391941392
0,0,0.40623076923076923
0,0,0.40623076923076923
0,0,0.40623076923076923
0,0,0.40623076923076923
0,0,0.40623076923076923
0,0,0.40623076923076923
1,0,0.3331666666666667
1,1,0.7161664446664444
1,1,0.6767500000000001
1,0,0.42
1,0,0.42
1,0,0.4733333333333334
1,0,0.22781818181818178
1,0,0.45333333333333337
0,0,0.43833333333333335
1,1,0.690095016095016
1,0,0.3431515151515152
1,0,0.43
1,0,0.45471428571428574
1,0,0.446
1,0,0.43
1,1,0.6833404373404374
1,1,0.6833404373404374
1,1,0.6833404373404374
1,0,0.3919184704184705
1,0,0.446
1,0,0.446
1,0,0.446
1,0,0.446
1,0,0.446
1,0,0.446
0,0,0.446
1,0,0.446
1,0,0.446
1,0,0.446
1,0,0.446
1,0,0.446
0,0,0.47
0,0,0.446
1,0,0.446
1,0,0.47
1,1,0.6833404373404374
1,1,0.6833404373404374
1,0,0.446
1,1,0.9325
1,0,0.3919184704184705
1,0,0.24803478685057623
0,1,0.6833404373404374
1,0,0.446
1,0,0.446
0,1,0.915
1,0,0.446
1,0,0.47
1,0,0.446
1,0,0.446
1,0,0.47
1,1,0.6833404373404374
1,0,0.446
1,0,0.446
0,0,0.45
1,1,0.550047619047619
1,0,0.3428549783549784
1,0,0.3428549783549784
1,0,0.3428549783549784
1,0,0.45
1,0,0.42714285714285716
1,0,0.43200000000000005
1,0,0.42714285714285716
1,0,0.36200000000000004
1,0,0.36200000000000004
1,0,0.43200000000000005
1,0,0.42714285714285716
1,0,0.45399999999999996
1,0,0.43200000000000005
0,1,0.6218809523809523
0,1,0.6218809523809523
0,0,0.36200000000000004
1,0,0.43200000000000005
1,0,0.47
1,0,0.23958889940468883
0,0,0.47
1,0,0.43714285714285717
0,1,0.6101785714285713
1,0,0.44
1,0,0.4633333333333334
0,1,0.6535677100677099
1,0,0.3891428571428571
1,0,0.3891428571428571
1,1,0.7087264402264399
1,1,0.7087264402264399
0,0,0.322
1,1,0.7087264402264399
1,0,0.322
1,0,0.47
1,0,0.3791428571428571
1,0,0.3791428571428571
0,1,0.7087264402264399
1,0,0.3073470418470418
1,0,0.392
0,0,0.392
0,0,0.44333333333333336
1,0,0.3891428571428571
1,0,0.3891428571428571
1,0,0.3891428571428571
1,0,0.42
1,0,0.1904666050323945
1,0,0.1904666050323945
1,0,0.42
1,0,0.3891428571428571
1,0,0.49714285714285716
1,0,0.1904666050323945
1,0,0.41333333333333333
1,0,0.4045641025641026
1,0,0.4033333333333334
1,0,0.4045641025641026
1,0,0.4390851370851372
1,0,0.3331666666666667
1,0,0.39456410256410257
1,0,0.39456410256410257
1,0,0.23189039137975725
1,1,0.7161664446664444
1,0,0.21965151515151513
1,1,0.7161664446664444
1,0,0.41333333333333333
1,1,0.6825
1,0,0.23189039137975725
1,0,0.42733333333333334
1,0,0.18781818181818175
0,0,0.3331666666666667
1,0,0.3331666666666667
1,0,0.3192307692307692
1,0,0.4045641025641026
1,0,0.38456410256410256
1,0,0.38456410256410256
1,0,0.39666666666666667
1,0,0.4045641025641026
1,1,0.66
0,0,0.26365151515151514
1,0,0.45333333333333337
1,1,0.6990950160950159
1,1,0.83
1,0,0.2378181818181818
1,0,0.26365151515151514
1,1,0.635
0,1,0.635
1,1,0.6925833333333334
1,1,0.6990950160950159
1,0,0.4052518037518038
1,0,0.4566666666666667
1,0,0.355
1,0,0.3966666666666667
1,0,0.3966666666666667
0,0,0.337
1,0,0.3135
1,0,0.414
1,0,0.368
1,0,0.345
1,0,0.345
1,0,0.3966666666666667
1,0,0.348
1,0,0.2701427914191072
1,1,0.6634951992451993
1,1,0.6634951992451993
1,0,0.3135
0,0,0.43696608946608945
1,0,0.21375841483078326
1,0,0.21375841483078326
0,0,0.21375841483078326
1,0,0.22644444444444442
1,0,0.27214285714285713
1,0,0.3137777777777777
0,1,0.725
1,0,0.2564444444444445
1,0,0.18736189141955395
1,1,0.6833333333333332
1,0,0.18736189141955395
1,1,0.7193333333333334
1,0,0.2564444444444445
1,0,0.38486858974358973
1,0,0.4733333333333333
1,1,0.6453432588916459
1,0,0.258
1,0,0.258
1,0,0.255
1,0,0.30866666666666664
1,0,0.33866666666666667
1,1,0.6768452380952381
1,1,0.6649166666666667
1,1,0.9177777777777777
1,1,0.8977777777777777
1,0,0.14645967885798858
1,0,0.268
1,0,0.24866666666666667
1,0,0.3066666666666667
1,0,0.24499999999999997
0,0,0.2345641025641026
1,0,0.24923076923076923
1,0,0.24923076923076923
1,0,0.26670464415540024
1,0,0.22333333333333333
1,0,0.2345641025641026
1,0,0.24456410256410258
1,0,0.26656410256410257
1,1,0.8972925130425129
1,0,0.22456410256410259
1,0,0.212
1,0,0.212
1,0,0.212
1,1,0.6246670274170273
1,0,0.24499999999999997
0,0,0.2692307692307692
1,1,0.9077777777777777
1,0,0.2345641025641026
1,1,0.8972925130425129
1,0,0.24499999999999997
1,1,0.6246670274170273
1,0,0.2345641025641026
1,0,0.24499999999999997
1,0,0.2345641025641026
1,0,0.2345641025641026
1,0,0.24499999999999997
0,0,0.24499999999999997
0,0,0.2345641025641026
1,0,0.24499999999999997
1,0,0.2345641025641026
0,0,0.2345641025641026
1,0,0.24499999999999997
1,0,0.24499999999999997
1,0,0.24499999999999997
1,0,0.24499999999999997
1,0,0.2345641025641026
1,0,0.278125
1,0,0.26670464415540024
1,1,0.6879807692307692
0,0,0.18623076923076923
1,0,0.18623076923076923
1,0,0.26666666666666666
0,0,0.26066666666666666
1,0,0.1937742661368947
0,0,0.1937742661368947
1,0,0.1937742661368947
1,1,0.8972925130425129
1,1,0.6246670274170273
1,1,0.6246670274170273
1,0,0.26670464415540024
1,0,0.26670464415540024
1,1,0.690095016095016
1,0,0.4052518037518038
1,0,0.45
0,0,0.43356410256410255
0,0,0.3242307692307692
1,0,0.43356410256410255
1,0,0.3431515151515152
1,1,0.9
1,1,0.86
1,1,0.88
1,0,0.42356410256410265
1,1,0.690095016095016
1,0,0.44071428571428567
1,0,0.22781818181818178
1,0,0.43833333333333335
1,0,0.4052518037518038
1,1,0.690095016095016
1,0,0.43356410256410255
1,0,0.2393195021352915
1,0,0.398547619047619
1,0,0.335
1,0,0.37799999999999995
1,0,0.43
1,0,0.43
1,0,0.418
1,0,0.43
1,0,0.418
1,0,0.43
1,0,0.43
1,0,0.418
1,1,0.6833404373404374
1,1,0.6833404373404374
0,0,0.4157142857142857
1,1,0.91
1,1,0.88
1,1,0.88
1,1,0.88
1,1,0.550047619047619
1,0,0.474
1,0,0.24803478685057623
1,1,0.6119166666666667
0,0,0.446
1,0,0.2894688644688645
1,0,0.24803478685057623
1,1,0.550047619047619
1,0,0.24803478685057623
1,0,0.43714285714285717
1,0,0.4457142857142857
1,0,0.4457142857142857
1,0,0.3739256854256854
0,1,0.577797619047619
1,1,0.61
1,0,0.45399999999999996
1,0,0.43714285714285717
1,0,0.452
1,0,0.452
1,1,0.88
1,1,0.88
1,0,0.21216666666666661
1,0,0.23958889940468883
0,1,0.57
1,0,0.4633333333333334
1,0,0.21216666666666661
1,0,0.452
1,0,0.452
1,1,0.86
0,1,0.66
1,1,0.66
1,1,0.5871904761904762
1,1,0.7087264402264399
1,1,0.6995476190476191
1,0,0.41200000000000003
1,1,0.7087264402264399
1,0,0.31623076923076926
1,0,0.39
1,0,0.42656410256410254
1,0,0.31623076923076926
0,0,0.38456410256410256
0,1,0.7161664446664444
1,1,0.7161664446664444
1,0,0.31623076923076926
1,1,0.6114807692307693
1,0,0.3331666666666667
0,1,0.6114807692307693
1,0,0.23189039137975725
1,0,0.41333333333333333
1,0,0.41333333333333333
1,0,0.31623076923076926
1,1,0.7318181818181819
1,0,0.33456455862977597
1,0,0.4045641025641026
1,1,0.7161664446664444
1,0,0.25965151515151513
1,0,0.25423076923076926
1,1,0.84
0,1,0.65
1,0,0.43
1,0,0.25965151515151513
1,0,0.4633333333333334
0,0,0.2393195021352915
1,0,0.436
1,0,0.45
0,1,0.6119166666666667
1,1,0.7258181818181819
0,0,0.436
1,0,0.434
0,0,0.45
1,0,0.436
1,0,0.23198484848484846
1,0,0.23198484848484846
1,1,0.7155558053058053
0,0,0.42714285714285716
1,1,0.7155558053058053
1,0,0.45
1,1,0.7155558053058053
1,1,0.7155558053058053
1,1,0.6531818181818181
0,1,0.6531818181818181
1,0,0.20166666666666663
0,0,0.45
0,0,0.43714285714285717
1,0,0.315
0,0,0.2560650898808792
0,0,0.46399999999999997
0,0,0.474
1,0,0.20166666666666663
1,0,0.45399999999999996
1,1,0.7155558053058053
1,0,0.31915656565656564
1,0,0.44333333333333336
0,0,0.42714285714285716
0,0,0.42714285714285716
1,0,0.42714285714285716
1,0,0.31915656565656564
1,0,0.44
1,0,0.45
1,0,0.42714285714285716
1,0,0.42200000000000004
1,0,0.42714285714285716
1,0,0.42714285714285716
0,0,0.42200000000000004
1,1,0.6535677100677099
1,0,0.23958889940468883
1,0,0.42714285714285716
1,0,0.23958889940468883
1,0,0.31915656565656564
1,0,0.31915656565656564
1,0,0.5
1,0,0.4350923520923521
1,0,0.384
1,1,0.5871904761904762
1,0,0.41333333333333333
1,1,0.585047619047619
1,1,0.755
1,0,0.41333333333333333
1,0,0.4033333333333334
1,0,0.31623076923076926
0,0,0.38456410256410256
1,0,0.18781818181818175
1,1,0.7161664446664444
0,0,0.18781818181818175
1,0,0.38456410256410256
1,0,0.39456410256410257
1,0,0.23189039137975725
1,0,0.18781818181818175
0,0,0.23189039137975725
1,0,0.23189039137975725
1,0,0.21965151515151513
1,0,0.38456410256410256
0,0,0.38456410256410256
0,0,0.42356410256410265
1,0,0.47833333333333333
1,0,0.25965151515151513
1,0,0.22781818181818178
0,1,0.65
1,0,0.45
1,0,0.45799999999999996
0,0,0.48
1,1,0.93
1,0,0.2894688644688645
1,0,0.23198484848484846
0,0,0.48
1,0,0.37799999999999995
1,0,0.474
1,0,0.46399999999999997
1,0,0.436
1,0,0.436
1,1,0.6833404373404374
1,1,0.6833404373404374
0,0,0.474
1,1,0.6833404373404374
1,0,0.24803478685057623
1,1,0.8118181818181819
1,1,0.6833404373404374
1,1,0.66
1,0,0.49
1,0,0.45
1,0,0.3428549783549784
0,0,0.45
1,0,0.45
0,1,0.6
1,0,0.43714285714285717
1,0,0.43714285714285717
1,1,0.7278571428571428
1,0,0.42714285714285716
1,1,0.71
1,0,0.42714285714285716
1,0,0.42714285714285716
1,0,0.42714285714285716
1,0,0.48
1,0,0.402
0,0,0.4633333333333334
0,1,0.54
1,0,0.32
0,0,0.44
0,0,0.44
0,1,0.7
1,0,0.41714285714285715
1,0,0.38
1,1,0.74
1,0,0.4633333333333334
1,0,0.3791428571428571
0,1,0.86
1,0,0.3691428571428571
1,1,0.74
1,0,0.39666666666666667
1,0,0.4390851370851372
1,0,0.23189039137975725
1,0,0.23189039137975725
0,1,0.7161664446664444
1,0,0.4045641025641026
1,0,0.23189039137975725
1,0,0.18781818181818175
1,1,0.7161664446664444
1,0,0.45333333333333337
1,0,0.2393195021352915
1,0,0.434
1,0,0.37799999999999995
1,0,0.48
1,0,0.3215
1,0,0.41
1,0,0.3919184704184705
1,0,0.3919184704184705
1,0,0.24803478685057623
1,0,0.24803478685057623
1,0,0.24803478685057623
1,1,0.6825833333333334
1,1,0.6833404373404374
0,1,0.88
1,1,0.88
1,1,0.64
1,1,0.63
0,0,0.3428549783549784
1,1,0.551595238095238
1,0,0.2560650898808792
1,1,0.551595238095238
1,1,0.82
1,0,0.22216666666666657
1,0,0.2615888994046888
1,1,0.61
1,0,0.47
1,0,0.3666666666666667
1,0,0.11367420737157584
1,0,0.2482380952380952
1,0,0.20782195255724661
0,0,0.23
1,0,0.23
1,1,0.6473141025641026
1,0,0.22782195255724666
1,0,0.25456410256410256
1,0,0.24456410256410258
1,0,0.24456410256410258
1,0,0.24499999999999997
1,0,0.1937742661368947
0,1,0.6879807692307692
1,0,0.2345641025641026
1,0,0.24923076923076923
1,0,0.26499999999999996
1,0,0.26670464415540024
0,0,0.327
0,0,0.2836666666666667
0,0,0.24456410256410258
1,0,0.24456410256410258
1,0,0.24456410256410258
0,0,0.24456410256410258
1,0,0.24499999999999997
1,0,0.2345641025641026
1,0,0.2345641025641026
1,0,0.2345641025641026
1,0,0.26746708824426785
0,0,0.43839743589743585
1,1,0.785
1,0,0.18227564102564103
1,1,0.6050003607503607
1,0,0.2337742661368947
1,1,0.8852210844710844
1,0,0.2783333333333333
1,1,0.6050003607503607
1,1,0.6050003607503607
0,0,0.18227564102564103
1,0,0.31499999999999995
1,1,0.6050003607503607
1,1,0.8626331723831724
1,0,0.3816666666666667
1,0,0.3416666666666666
1,0,0.3416666666666666
1,0,0.31166666666666665
1,0,0.218
1,0,0.218
1,1,0.64
1,1,0.755
1,1,0.8626331723831724
1,0,0.30333333333333334
0,0,0.268
1,0,0.3466666666666666
1,1,0.6874166666666668
1,0,0.30166666666666664
1,0,0.2728648545646348
0,0,0.245
1,0,0.255
1,0,0.2728648545646348
1,0,0.225
1,0,0.2728648545646348
1,1,0.8626331723831724
1,0,0.2728648545646348
1,0,0.31
1,1,0.8626331723831724
1,0,0.218
1,1,0.5780003607503607
1,0,0.43
1,1,0.577797619047619
1,0,0.42
0,0,0.434
0,0,0.42
1,0,0.3428549783549784
1,0,0.36200000000000004
1,0,0.36200000000000004
1,0,0.3428549783549784
1,0,0.23958889940468883
1,0,0.452
1,0,0.42714285714285716
1,1,0.6535677100677099
0,0,0.23958889940468883
1,0,0.49333333333333335
1,0,0.46
1,0,0.22502380952380943
1,0,0.2565238095238095
1,1,0.7087264402264399
0,0,0.43333333333333335
1,1,0.6
1,0,0.4045641025641026
1,0,0.18781818181818175
0,0,0.3292307692307692
1,0,0.4045641025641026
1,0,0.43333333333333335
0,0,0.4390851370851372
1,0,0.4045641025641026
1,0,0.4045641025641026
1,0,0.41333333333333333
1,0,0.3731666666666667
1,0,0.38666666666666666
0,1,0.7161664446664444
1,0,0.4057142857142857
1,0,0.4045641025641026
1,0,0.41333333333333333
1,0,0.41333333333333333
1,1,0.9
1,1,0.7161664446664444
1,1,0.887
0,1,0.9
1,1,0.887
1,0,0.33651767676767674
1,1,0.6194807692307692
1,0,0.48333333333333334
1,0,0.4355641025641026
1,0,0.43556410256410255
1,0,0.43556410256410255
1,0,0.43556410256410255
1,0,0.22781818181818178
1,1,0.93
1,1,0.93
0,1,0.88
1,1,0.88
1,1,0.93
1,1,0.6194807692307692
1,1,0.6194807692307692
1,0,0.25965151515151513
1,0,0.48333333333333334
0,0,0.3348333333333333
1,1,0.690095016095016
1,0,0.446
1,0,0.446
1,0,0.45399999999999996
1,0,0.2844015151515151
1,0,0.42714285714285716
1,0,0.42714285714285716
0,0,0.42714285714285716
1,1,0.88
1,1,0.88
1,1,0.88
0,0,0.20166666666666663
1,0,0.39714285714285713
1,1,0.88
0,0,0.33
1,1,0.63
1,1,0.88
1,1,0.62
0,0,0.42714285714285716
1,0,0.35200000000000004
1,0,0.2507499999999999
0,0,0.2507499999999999
1,1,0.6535677100677099
1,1,0.88
1,0,0.374
1,1,0.7087264402264399
1,0,0.3073470418470418
1,1,0.7087264402264399
0,1,0.87
0,0,0.4
0,0,0.47714285714285715
0,0,0.39
1,0,0.39
1,0,0.3791428571428571
1,0,0.4
1,0,0.3073470418470418
1,0,0.39
1,0,0.3691428571428571
1,0,0.3691428571428571
1,0,0.3791428571428571
0,0,0.4
1,0,0.3891428571428571
1,0,0.41333333333333333
1,1,0.9
1,1,0.6725
1,1,0.91
1,1,0.91
1,1,0.9
1,0,0.4390851370851372
1,0,0.43333333333333335
1,0,0.4390851370851372
1,0,0.4033333333333334
1,0,0.392
1,0,0.4390851370851372
1,1,0.7161664446664444
0,0,0.23189039137975725
1,1,0.9
1,1,0.9
1,0,0.38
1,0,0.41333333333333333
0,0,0.4045641025641026
1,0,0.3192307692307692
1,0,0.23189039137975725
1,0,0.23189039137975725
1,0,0.4
1,0,0.45333333333333337
1,0,0.43556410256410255
0,0,0.4633333333333334
0,0,0.4633333333333334
1,0,0.45333333333333337
1,1,0.6194807692307692
1,0,0.22781818181818178
1,0,0.22781818181818178
0,1,0.9
1,1,0.6194807692307692
1,1,0.690095016095016
1,1,0.6194807692307692
1,0,0.2393195021352915
1,0,0.2393195021352915
1,0,0.2393195021352915
1,0,0.474
1,0,0.446
0,0,0.37799999999999995
1,1,0.6833404373404374
1,0,0.24803478685057623
1,0,0.43714285714285717
1,0,0.43714285714285717
1,0,0.43714285714285717
1,1,0.88
1,1,0.577797619047619
1,1,0.7155558053058053
1,0,0.20166666666666663
1,1,0.7155558053058053
0,0,0.40399999999999997
1,0,0.42
1,0,0.36200000000000004
0,0,0.368
1,0,0.2560650898808792
0,0,0.43714285714285717
0,1,0.6535677100677099
1,0,0.4
1,0,0.4
1,0,0.3073470418470418
1,0,0.44333333333333336
1,0,0.43
1,1,0.65
0,1,0.5871904761904762
1,1,0.7087264402264399
1,1,0.6625
1,0,0.33651767676767674
1,0,0.3292307692307692
1,0,0.3292307692307692
0,0,0.28401545384440113
1,0,0.43333333333333335
1,0,0.39456410256410257
0,0,0.39456410256410257
0,1,0.7161664446664444
1,1,0.6114807692307693
1,0,0.39456410256410257
0,0,0.43333333333333335
0,0,0.43333333333333335
1,0,0.39456410256410257
0,0,0.39456410256410257
1,1,0.7161664446664444
1,1,0.7161664446664444
1,1,0.6625
1,1,0.7418181818181818
1,1,0.7418181818181818
1,1,0.754047619047619
1,0,0.3331666666666667
1,0,0.4597142857142858
1,0,0.18781818181818175
0,1,0.7818181818181819
1,0,0.48833333333333334
1,0,0.4355641025641026
1,0,0.43733333333333335
1,1,0.68
1,0,0.4355641025641026
1,0,0.44666666666666666
1,1,0.67
1,1,0.67
1,1,0.7018181818181819
1,1,0.550047619047619
1,0,0.44333333333333336
1,1,0.68
1,0,0.436
0,0,0.45
1,0,0.428
0,0,0.428
1,0,0.428
1,0,0.428
0,0,0.45
1,0,0.5
0,0,0.44799999999999995
0,0,0.44799999999999995
1,0,0.428
1,0,0.428
1,0,0.428
1,0,0.428
0,0,0.45
0,0,0.45
0,0,0.428
1,0,0.436
1,0,0.402
0,0,0.45
1,0,0.45399999999999996
1,0,0.4057142857142857
0,0,0.45
1,0,0.442
1,1,0.805
1,1,0.7155558053058053
1,0,0.4
1,0,0.43
1,0,0.36200000000000004
1,0,0.43714285714285717
1,0,0.45333333333333337
1,1,0.76
1,0,0.43714285714285717
1,0,0.43714285714285717
1,0,0.47
1,0,0.24566666666666662
1,0,0.21216666666666661
1,0,0.36433333333333345
0,0,0.43714285714285717
1,0,0.3791428571428571
1,0,0.3891428571428571
1,0,0.3891428571428571
1,0,0.3891428571428571
1,0,0.3891428571428571
1,0,0.3891428571428571
1,0,0.38
1,1,0.66
1,0,0.4390851370851372
1,0,0.4033333333333334
1,0,0.39456410256410257
1,0,0.43333333333333335
1,0,0.3192307692307692
1,0,0.42656410256410254
1,0,0.42656410256410254
0,0,0.42656410256410254
1,1,0.7201664446664445
1,1,0.7201664446664445
0,0,0.43333333333333335
1,0,0.42656410256410254
1,0,0.43333333333333335
1,0,0.42656410256410254
1,0,0.4992595737595738
1,0,0.3345641025641026
0,0,0.3600000000000001
1,1,0.56
1,0,0.3500000000000001
1,0,0.3176666666666666
1,1,0.7118181818181819
1,1,0.56
1,1,0.6783333333333332
1,1,0.9
1,0,0.31499999999999995
1,1,0.6643141025641025
1,0,0.31499999999999995
1,0,0.25256410256410255
1,0,0.31499999999999995
1,0,0.26256410256410256
1,0,0.26256410256410256
1,0,0.26256410256410256
1,0,0.26256410256410256
1,0,0.2755641025641026
0,0,0.2755641025641026
1,0,0.26256410256410256
1,0,0.26256410256410256
1,0,0.25256410256410255
0,0,0.25256410256410255
0,0,0.325
0,1,0.5489487734487735
1,1,0.8416087523587524
1,0,0.25256410256410255
1,0,0.295
1,0,0.295
0,0,0.295
1,0,0.25256410256410255
1,0,0.295
1,0,0.295
1,0,0.255
1,0,0.218
1,0,0.3466666666666666
1,0,0.3466666666666666
0,0,0.218
0,0,0.218
1,0,0.2117591575091575
1,0,0.30166666666666664
1,0,0.285
1,0,0.33666666666666667
1,0,0.218
0,0,0.218
1,0,0.33666666666666667
1,0,0.218
1,0,0.218
0,0,0.235
1,0,0.2728648545646348
1,1,0.745
0,1,0.7620714285714285
1,0,0.2728648545646348
0,0,0.218
1,0,0.2728648545646348
1,0,0.2728648545646348
1,0,0.268
1,1,0.8626331723831724
1,0,0.26866666666666666
1,0,0.30866666666666664
1,0,0.245
1,0,0.218
1,0,0.2332696907415298
1,1,0.5273813131313132
0,1,0.542
1,1,0.642
1,1,0.755
